temperature_norm,humidity_norm,wind_norm,pressure_norm,rain_norm,strings_note,pad_volume,pad_reverb,organ_duration,organ_density,bass_note,rain_density
0.6558354218880534,0.7833333333333332,0.4333677944862155,0.638683932052353,0.019139732423094625,6,0.7833333333333332,0.7833333333333332,0.5666322055137845,0.4333677944862155,3,0.019139732423094625
0.6032980599647269,0.8250292397660818,0.34709586466165443,0.6543070639561867,0.0,5,0.8250292397660818,0.8250292397660818,0.6529041353383456,0.34709586466165443,3,0.0
0.5369915529564651,0.7795029239766083,0.3424122807017542,0.6807368421052631,0.0,5,0.7795029239766083,0.7795029239766083,0.6575877192982458,0.3424122807017542,3,0.0
0.5985547201336675,0.7944820384294068,0.3937040517961571,0.6935967697020328,0.0,5,0.7944820384294068,0.7944820384294068,0.6062959482038429,0.3937040517961571,3,0.0
0.6430938457254247,0.7788972431077693,0.4595077972709553,0.7442086698227048,0.0,6,0.7788972431077693,0.7788972431077693,0.5404922027290446,0.4595077972709553,3,0.0
0.6053091060985798,0.7980144806460596,0.3748931356168198,0.804590364800891,0.0,5,0.7980144806460596,0.7980144806460596,0.6251068643831802,0.3748931356168198,3,0.0
0.5218100807574495,0.8174812030075186,0.30091478696741897,0.8378735728209412,0.0,5,0.8174812030075186,0.8174812030075186,0.6990852130325811,0.30091478696741897,3,0.0
0.5538359788359789,0.829179894179894,0.22740079365079366,0.8496296296296298,0.0,5,0.829179894179894,0.829179894179894,0.7725992063492063,0.22740079365079366,3,0.0
0.5112276060521671,0.8659356725146201,0.18262566137566147,0.8396788266963705,0.0,5,0.8659356725146201,0.8659356725146201,0.8173743386243385,0.18262566137566147,3,0.0
0.5383528265107215,0.9057894736842101,0.15930555555555562,0.8259766081871344,0.0,5,0.9057894736842101,0.9057894736842101,0.8406944444444444,0.15930555555555562,3,0.0
0.5643632228719949,0.9014313561681985,0.16066798941798924,0.8139981435069157,0.0,5,0.9014313561681985,0.9014313561681985,0.8393320105820108,0.16066798941798924,3,0.0
0.49572820941241985,0.9097257031467559,0.18705026455026455,0.8192969460688755,0.0,4,0.9097257031467559,0.9097257031467559,0.8129497354497355,0.18705026455026455,3,0.0
0.5051837928153722,0.8724018379281534,0.17577380952380944,0.8265380116959065,0.0,5,0.8724018379281534,0.8724018379281534,0.8242261904761905,0.17577380952380944,3,0.0
0.5049531235496145,0.8440977443609023,0.1667923280423282,0.8170615427457534,0.0,5,0.8440977443609023,0.8440977443609023,0.8332076719576718,0.1667923280423282,3,0.0
0.41367028682818135,0.899883040935673,0.2004894179894179,0.7904158544509423,0.0,4,0.899883040935673,0.899883040935673,0.7995105820105821,0.2004894179894179,3,0.0
0.45487886382623244,0.8491896407685879,0.18053571428571433,0.7686460595934282,0.0,4,0.8491896407685879,0.8491896407685879,0.8194642857142856,0.18053571428571433,3,0.0
0.4741293047433397,0.859307992202729,0.14962962962962964,0.7536335282651072,0.0,4,0.859307992202729,0.859307992202729,0.8503703703703703,0.14962962962962964,3,0.0
0.4653842940685042,0.8533709273182962,0.1475003480924528,0.7329052260280331,0.0,4,0.8533709273182962,0.8533709273182962,0.8524996519075472,0.1475003480924528,3,0.0
0.5374853801169588,0.762857142857143,0.2463262322472846,0.6355238095238098,0.0,5,0.762857142857143,0.762857142857143,0.7536737677527154,0.2463262322472846,3,0.0
0.5734535412605586,0.8186285157337787,0.3583169729880254,0.4412705838670754,0.07589337484504376,5,0.8186285157337787,0.8186285157337787,0.6416830270119747,0.3583169729880254,2,0.07589337484504376
0.5704706209969367,0.9347967140072403,0.2286260790866056,0.2704054580896686,0.1848462996577008,5,0.9347967140072403,0.9347967140072403,0.7713739209133944,0.2286260790866056,1,0.1848462996577008
0.5470133667502091,0.9263533834586465,0.18525062656641578,0.22224227234753555,0.0,5,0.9263533834586465,0.9263533834586465,0.8147493734335842,0.18525062656641578,1,0.0
0.529328413626659,0.9149832915622393,0.29510616819827284,0.20753773322194363,0.07059088396868063,5,0.9149832915622393,0.9149832915622393,0.7048938318017272,0.29510616819827284,1,0.07059088396868063
0.49560753736192353,0.8091520467836257,0.4091569200779728,0.2670734243014943,0.021199118046565345,4,0.8091520467836257,0.8091520467836257,0.5908430799220272,0.4091569200779728,1,0.021199118046565345
0.48557504873294366,0.8019005847953212,0.2657456140350881,0.2906805903648011,0.0,4,0.8019005847953212,0.8019005847953212,0.7342543859649119,0.2657456140350881,1,0.0
0.43861505615891555,0.8482873851294912,0.34310742133110456,0.23933481852780084,0.09139509799008447,4,0.8482873851294912,0.8482873851294912,0.6568925786688955,0.34310742133110456,1,0.09139509799008447
0.4150617283950619,0.7898412698412696,0.4576058201058201,0.27884303350970013,0.018277793835288533,4,0.7898412698412696,0.7898412698412696,0.5423941798941798,0.4576058201058201,1,0.018277793835288533
0.4585672514619882,0.7847368421052631,0.5338565162907266,0.29049679754942903,0.18394309946430232,4,0.7847368421052631,0.7847368421052631,0.4661434837092734,0.5338565162907266,1,0.18394309946430232
0.43743711129676044,0.7044973544973557,0.5523315232525756,0.3787955072867345,0.08936016665493286,4,0.7044973544973557,0.7044973544973557,0.4476684767474244,0.5523315232525756,2,0.08936016665493286
0.3601670843776112,0.6731537176274012,0.488173906989697,0.44844760048268784,0.0,3,0.6731537176274012,0.6731537176274012,0.511826093010303,0.488173906989697,2,0.0
0.40661793372319655,0.7837134502923976,0.4861842105263156,0.3949668615984408,0.11655563873627822,4,0.7837134502923976,0.7837134502923976,0.5138157894736843,0.4861842105263156,2,0.11655563873627822
0.44674835236238736,0.7287914230019495,0.4563826232247287,0.38369330734243007,0.010258815774635957,4,0.7287914230019495,0.7287914230019495,0.5436173767752712,0.4563826232247287,2,0.010258815774635957
0.4503137473312911,0.763990531885268,0.35127645502645344,0.4019249976793843,0.07877719233507255,4,0.763990531885268,0.763990531885268,0.6487235449735466,0.35127645502645344,2,0.07877719233507255
0.5129671400724031,0.7301169590643277,0.5791207184628238,0.3598334725703147,0.002227667167465218,5,0.7301169590643277,0.7301169590643277,0.42087928153717624,0.5791207184628238,1,0.002227667167465218
0.47431681054488056,0.7522041214146479,0.3656867864104704,0.33860206070732407,0.0,4,0.7522041214146479,0.7522041214146479,0.6343132135895295,0.3656867864104704,1,0.0
0.3893961756242461,0.8178710665552767,0.2973475355054306,0.3469976793836439,0.0,4,0.8178710665552767,0.8178710665552767,0.7026524644945694,0.2973475355054306,1,0.0
0.4150320245057076,0.8495321637426905,0.28696219715956484,0.43158117516012245,0.004177109440267258,4,0.8495321637426905,0.8495321637426905,0.7130378028404352,0.28696219715956484,2,0.004177109440267258
0.5542430149447688,0.8218615984405458,0.4302144249512666,0.34896296296296336,0.04515461928687018,5,0.8218615984405458,0.8218615984405458,0.5697855750487334,0.4302144249512666,1,0.04515461928687018
0.5997224542838577,0.8149735449735451,0.4695318156502362,0.284433491135246,0.04911451495640983,5,0.8149735449735451,0.8149735449735451,0.5304681843497638,0.4695318156502362,1,0.04911451495640983
0.5366304650515182,0.7412990810359233,0.5654584377610701,0.29842328042327987,0.031182896873749043,5,0.7412990810359233,0.7412990810359233,0.4345415622389299,0.5654584377610701,1,0.031182896873749043
0.4051350598719018,0.8045112781954888,0.30572229184071253,0.39302274204028587,0.0,4,0.8045112781954888,0.8045112781954888,0.6942777081592875,0.30572229184071253,2,0.0
0.4884071289334443,0.7630729601782235,0.46786236424394273,0.42673053002877553,0.0331940963519907,4,0.7630729601782235,0.7630729601782235,0.5321376357560572,0.46786236424394273,2,0.0331940963519907
0.6292355889724303,0.8100668337510445,0.7062134502923962,0.3904037872458925,0.10874568445032735,6,0.8100668337510445,0.8100668337510445,0.29378654970760376,0.7062134502923962,2,0.10874568445032735
0.6851327392555463,0.796390977443609,0.686925647451965,0.40638002413440977,0.1611397966260188,6,0.796390977443609,0.796390977443609,0.31307435254803495,0.686925647451965,2,0.1611397966260188
0.645058479532164,0.854054580896686,0.3580263157894746,0.43084990253411287,0.06076820476405056,6,0.854054580896686,0.854054580896686,0.6419736842105255,0.3580263157894746,2,0.06076820476405056
0.6356349206349202,0.887857142857143,0.20174603174603098,0.4349947089947089,0.0897649648626808,6,0.887857142857143,0.887857142857143,0.798253968253969,0.20174603174603098,2,0.0897649648626808
0.6374988396918224,0.8692829295460874,0.22502958785853563,0.4375743061357095,0.007815336166899115,6,0.8692829295460874,0.8692829295460874,0.7749704121414643,0.22502958785853563,2,0.007815336166899115
0.6030107676598908,0.8996073517126146,0.1871626984126985,0.44958581639283396,0.0,5,0.8996073517126146,0.8996073517126146,0.8128373015873015,0.1871626984126985,2,0.0
0.5655277081592868,0.9053258145363413,0.17317460317460284,0.44703592314118634,0.009043707224148144,5,0.9053258145363413,0.9053258145363413,0.8268253968253971,0.17317460317460284,2,0.009043707224148144
0.5753638726445747,0.9016290726817041,0.16335735171261526,0.4774957764782321,0.05132774978947255,5,0.9016290726817041,0.9016290726817041,0.8366426482873848,0.16335735171261526,2,0.05132774978947255
0.5359997215260381,0.8449443052074636,0.22844715956558034,0.5433830873479992,0.0,5,0.8449443052074636,0.8449443052074636,0.7715528404344196,0.22844715956558034,2,0.0
0.4796003898635475,0.8505263157894735,0.22674707602339153,0.5459103313840159,0.008187134502923882,4,0.8505263157894735,0.8505263157894735,0.7732529239766085,0.22674707602339153,2,0.008187134502923882
0.5464981899192425,0.8798050682261209,0.2273753829016987,0.47250125313283226,0.11462053801352998,5,0.8798050682261209,0.8798050682261209,0.7726246170983013,0.2273753829016987,2,0.11462053801352998
0.5363269284321919,0.8470412141464773,0.2498941798941799,0.4001778520375013,0.010690759073103719,5,0.8470412141464773,0.8470412141464773,0.7501058201058202,0.2498941798941799,2,0.010690759073103719
0.4500487329434693,0.8876691729323307,0.21542919799498642,0.3968922305764412,0.07704449247241484,4,0.8876691729323307,0.8876691729323307,0.7845708020050136,0.21542919799498642,2,0.07704449247241484
0.5793158822983382,0.8507978279030918,0.42769284321915924,0.333282465422816,0.15814666240072459,5,0.8507978279030918,0.8507978279030918,0.5723071567808408,0.42769284321915924,1,0.15814666240072459
0.5566402116402118,0.8260609857978278,0.26775480367585675,0.3724271790587577,0.07004226005554104,5,0.8260609857978278,0.8260609857978278,0.7322451963241432,0.26775480367585675,1,0.07004226005554104
0.474672793093846,0.9381954887218049,0.30694131161236293,0.40736173767752626,0.33199937425574355,4,0.9381954887218049,0.9381954887218049,0.6930586883876371,0.30694131161236293,2,0.33199937425574355
0.4122677063027942,0.8853313840155949,0.39195662768031164,0.5323859649122801,0.22571483260617434,4,0.8853313840155949,0.8853313840155949,0.6080433723196883,0.39195662768031164,2,0.22571483260617434
0.41475401466629513,0.7832971317181849,0.6162235449735436,0.562633064141836,0.14859959476012294,4,0.7832971317181849,0.7832971317181849,0.3837764550264564,0.6162235449735436,2,0.14859959476012294
0.43399470899470854,0.7780158730158728,0.6533114035087736,0.5909000278473961,0.14342381442462684,4,0.7780158730158728,0.7780158730158728,0.3466885964912264,0.6533114035087736,2,0.14342381442462684
0.4312415297503023,0.7878292954608744,0.3757459621275437,0.6083092917478883,0.06658480523192686,4,0.7878292954608744,0.7878292954608744,0.6242540378724564,0.3757459621275437,2,0.06658480523192686
0.3783170890188436,0.7602060707323867,0.26051204399888506,0.6142777313654505,0.0,3,0.7602060707323867,0.7602060707323867,0.7394879560011149,0.26051204399888506,2,0.0
0.3007254246727933,0.7941478696741853,0.389130116959064,0.6707251461988303,0.0,3,0.7941478696741853,0.7941478696741853,0.610869883040936,0.389130116959064,3,0.0
0.2695943562610237,0.7492328042328038,0.3038095238095246,0.7138271604938276,0.0,2,0.7492328042328038,0.7492328042328038,0.6961904761904754,0.3038095238095246,3,0.0
0.22886614684860243,0.8795029239766077,0.19490984405458023,0.589278752436648,0.12860092051675853,2,0.8795029239766077,0.8795029239766077,0.8050901559454198,0.19490984405458023,2,0.12860092051675853
0.2637301587301589,0.8844611528822064,0.4286518379281516,0.5344667223614589,0.2216994241617992,2,0.8844611528822064,0.8844611528822064,0.5713481620718484,0.4286518379281516,2,0.2216994241617992
0.21403787245892544,0.7496950710108609,0.4594757727652465,0.5699663974751694,0.08781345482250638,2,0.7496950710108609,0.7496950710108609,0.5405242272347535,0.4594757727652465,2,0.08781345482250638
0.20525201893622833,0.7491798941798946,0.44867481203007553,0.5792067205049655,0.07384122756865044,2,0.7491798941798946,0.7491798941798946,0.5513251879699245,0.44867481203007553,2,0.07384122756865044
0.2126106934001677,0.8608939014202165,0.31317878028404444,0.68322417153996,0.12035405550611024,2,0.8608939014202165,0.8608939014202165,0.6868212197159556,0.31317878028404444,3,0.12035405550611024
0.2521753457718364,0.7765023670286828,0.285303188526872,0.6967821405365267,0.00462740444385472,2,0.7765023670286828,0.7765023670286828,0.714696811473128,0.285303188526872,3,0.00462740444385472
0.3491896407685875,0.8326789195210245,0.3333350737956004,0.5705398681889918,0.04714045207910317,3,0.8326789195210245,0.8326789195210245,0.6666649262043995,0.3333350737956004,2,0.04714045207910317
0.3292884990253414,0.8849415204678359,0.2043421052631582,0.45129824561403653,0.030900658273825134,3,0.8849415204678359,0.8849415204678359,0.7956578947368418,0.2043421052631582,2,0.030900658273825134
0.34668987283022357,0.8773169033695349,0.23913359788359764,0.2744125127633911,0.1430640398367175,3,0.8773169033695349,0.8773169033695349,0.7608664021164023,0.23913359788359764,1,0.1430640398367175
0.34606098579782724,0.8806975772765252,0.3344322612085756,0.2834532627865953,0.16532531012077584,3,0.8806975772765252,0.8806975772765252,0.6655677387914244,0.3344322612085756,1,0.16532531012077584
0.36005569479253713,0.8481704260651628,0.3983364661654137,0.4613489278752431,0.20297864591801296,3,0.8481704260651628,0.8481704260651628,0.6016635338345864,0.3983364661654137,2,0.20297864591801296
0.31267288591850034,0.8098788638262325,0.3241179337231975,0.6137296946068865,0.052986897524149645,3,0.8098788638262325,0.8098788638262325,0.6758820662768025,0.3241179337231975,2,0.052986897524149645
0.22988861041492545,0.8386034530771372,0.25235971874129687,0.6484865868374645,0.01021004355864876,2,0.8386034530771372,0.8386034530771372,0.7476402812587031,0.25235971874129687,3,0.01021004355864876
0.4408465608465584,0.8529365079365077,0.46369569757727414,0.5214480646059607,0.0695775407944481,4,0.8529365079365077,0.8529365079365077,0.5363043024227259,0.46369569757727414,2,0.0695775407944481
0.5969558154645872,0.8143859649122818,0.6709039961013619,0.4273060428849907,0.0,5,0.8143859649122818,0.8143859649122818,0.32909600389863813,0.6709039961013619,2,0.0
0.5191863919056907,0.6948705096073522,0.89125313283208,0.3964761904761908,0.009921731214354256,5,0.6948705096073522,0.6948705096073522,0.10874686716792004,0.89125313283208,2,0.009921731214354256
0.44632692843219224,0.7180033416875515,0.7072472848788669,0.3731835143414089,0.04214312123661515,4,0.7180033416875515,0.7180033416875515,0.2927527151211331,0.7072472848788669,1,0.04214312123661515
0.3576803118908385,0.8296365914786962,0.31672758284600305,0.3915113710201428,0.12928959994970873,3,0.8296365914786962,0.8296365914786962,0.683272417153997,0.31672758284600305,2,0.12928959994970873
0.30795414462081167,0.79925925925926,0.5106944444444436,0.441777777777777,0.10166299784562263,3,0.79925925925926,0.79925925925926,0.48930555555555644,0.5106944444444436,2,0.10166299784562263
0.3215594541910326,0.7487385129490386,0.3464024644945705,0.47952770815928786,0.024987034938530925,3,0.7487385129490386,0.7487385129490386,0.6535975355054295,0.3464024644945705,2,0.024987034938530925
0.45772672421795074,0.8554260651629075,0.34103522695627914,0.28853726909867417,0.18289352819380716,4,0.8554260651629075,0.8554260651629075,0.6589647730437209,0.34103522695627914,1,0.18289352819380716
0.49743339831059163,0.7862573099415212,0.4516374269005842,0.2448628979857045,0.0831285239562897,4,0.7862573099415212,0.7862573099415212,0.5483625730994157,0.4516374269005842,1,0.0831285239562897
0.4186953494848242,0.764966583124477,0.31129490392648496,0.38271790587579935,0.0,4,0.764966583124477,0.764966583124477,0.688705096073515,0.31129490392648496,2,0.0
0.356923326835607,0.8173906989696466,0.22684210526315693,0.43722825582474667,0.0,3,0.8173906989696466,0.8173906989696466,0.773157894736843,0.22684210526315693,2,0.0
0.36630093752900766,0.8235923141186298,0.2464049011417433,0.39747962498839695,0.0,3,0.8235923141186298,0.8235923141186298,0.7535950988582567,0.2464049011417433,2,0.0
0.3983486494012813,0.8625939849624051,0.23159461152882213,0.3537092731829571,0.1421349723737956,4,0.8625939849624051,0.8625939849624051,0.7684053884711779,0.23159461152882213,1,0.1421349723737956
0.3475030168012624,0.8923308270676704,0.2672267474241137,0.38250032488628954,0.08108327884051808,3,0.8923308270676704,0.8923308270676704,0.7327732525758863,0.2672267474241137,2,0.08108327884051808
0.4011259630557872,0.8293734335839597,0.39954434697855834,0.26240768588137064,0.1381986229673216,4,0.8293734335839597,0.8293734335839597,0.6004556530214417,0.39954434697855834,1,0.1381986229673216
0.43489278752436655,0.8782456140350874,0.2019809941520473,0.2437153996101357,0.05205840249642223,4,0.8782456140350874,0.8782456140350874,0.7980190058479527,0.2019809941520473,1,0.05205840249642223
0.39394179894179826,0.9075522138680037,0.18904100529100568,0.3373680497540145,0.04158846728939614,4,0.9075522138680037,0.9075522138680037,0.8109589947089944,0.18904100529100568,1,0.04158846728939614
0.46270444630093677,0.8460331384015615,0.3962026594263396,0.30232117330362845,0.1296085033982601,4,0.8460331384015615,0.8460331384015615,0.6037973405736604,0.3962026594263396,1,0.1296085033982601
0.49997354497354496,0.7555137844611528,0.4305378028404348,0.3883586744639375,0.0,4,0.7555137844611528,0.7555137844611528,0.5694621971595653,0.4305378028404348,2,0.0
0.5180789937807466,0.8268991924255082,0.29460108604845175,0.37292936043813374,0.15229701990602687,5,0.8268991924255082,0.8268991924255082,0.7053989139515482,0.29460108604845175,1,0.15229701990602687
0.6030622853429872,0.7392801448064623,0.8224394319131092,0.2900432562888699,0.050616504070109675,5,0.7392801448064623,0.7392801448064623,0.1775605680868908,0.8224394319131092,1,0.050616504070109675
0.535068226120858,0.6929114452798661,0.8243703007518818,0.4365435811751585,0.0,5,0.6929114452798661,0.6929114452798661,0.17562969924811822,0.8243703007518818,2,0.0
0.5137751786874593,0.7070662768031192,0.6621807992202735,0.5379974009096815,0.0,5,0.7070662768031192,0.7070662768031192,0.3378192007797265,0.6621807992202735,2,0.0
0.500526779912745,0.7384864940128089,0.46193226120858,0.5309987932794948,0.0,5,0.7384864940128089,0.7384864940128089,0.53806773879142,0.46193226120858,2,0.0
0.4448148148148166,0.8039682539682536,0.26119047619047725,0.5661587301587284,0.027887582432428244,4,0.8039682539682536,0.8039682539682536,0.7388095238095227,0.26119047619047725,2,0.027887582432428244
0.3819010489185927,0.7883959899749374,0.3135303536619321,0.6528688387635755,0.0,3,0.7883959899749374,0.7883959899749374,0.686469646338068,0.3135303536619321,3,0.0
0.4936661097187401,0.7435477582846003,0.7673047201336629,0.6028987283022381,0.008061821219715532,4,0.7435477582846003,0.7435477582846003,0.2326952798663371,0.7673047201336629,2,0.008061821219715532
0.5632205513784457,0.7797159565580615,0.8825375939849635,0.49444221665274474,0.045822890559731926,5,0.7797159565580615,0.7797159565580615,0.11746240601503655,0.8825375939849635,2,0.045822890559731926
0.5447679383644309,0.8391617933723181,0.6353919521024876,0.4012341966026183,0.12463320932386031,5,0.8391617933723181,0.8391617933723181,0.36460804789751244,0.6353919521024876,2,0.12463320932386031
0.41662118258609593,0.9179142300194931,0.20559454191033125,0.411896036387264,0.2239228167049096,4,0.9179142300194931,0.9179142300194931,0.7944054580896688,0.20559454191033125,2,0.2239228167049096
0.30129351155667,0.8807435254803686,0.20210317460317495,0.5007819548872166,0.018757534312866406,3,0.8807435254803686,0.8807435254803686,0.797896825396825,0.20210317460317495,2,0.018757534312866406
0.2914694142764316,0.8268560289612923,0.27168824839877315,0.5430650700826143,0.0075219936066067946,3,0.8268560289612923,0.8268560289612923,0.7283117516012269,0.27168824839877315,2,0.0075219936066067946
0.44634967047247676,0.8177401837928152,0.5408604845446949,0.4262866425322571,0.13624560051633264,4,0.8177401837928152,0.8177401837928152,0.45913951545530507,0.5408604845446949,2,0.13624560051633264
0.47958785853522734,0.8022514619883044,0.3771125730994179,0.38207128933444723,0.07504122961146616,4,0.8022514619883044,0.8022514619883044,0.6228874269005821,0.3771125730994179,2,0.07504122961146616
0.44110414926204383,0.7707532720690631,0.46389132553605467,0.349994616170054,0.04825381768453044,4,0.7707532720690631,0.7707532720690631,0.5361086744639454,0.46389132553605467,1,0.04825381768453044
0.4542383737120583,0.7250640490114165,0.6451921470342553,0.4704078715306755,0.0,4,0.7250640490114165,0.7250640490114165,0.3548078529657447,0.6451921470342553,2,0.0
0.3804970760233918,0.8010233918128654,0.2785599415204691,0.5389824561403508,0.0,3,0.8010233918128654,0.8010233918128654,0.7214400584795309,0.2785599415204691,2,0.0
0.3749391998514804,0.8126956279587849,0.2521895015316068,0.5252713264643089,0.0005710413994541942,3,0.8126956279587849,0.8126956279587849,0.7478104984683932,0.2521895015316068,2,0.0005710413994541942
0.43032442216652644,0.8899763297131709,0.2680792258423829,0.537315882298338,0.042264840264762245,4,0.8899763297131709,0.8899763297131709,0.731920774157617,0.2680792258423829,2,0.042264840264762245
0.45796992481202986,0.9198872180451132,0.3566802422723478,0.5275616819827345,0.1595012927031042,4,0.9198872180451132,0.9198872180451132,0.6433197577276522,0.3566802422723478,2,0.1595012927031042
0.44950013923698146,0.8699735449735456,0.24146755778334864,0.5823583031653196,0.0045198735133705065,4,0.8699735449735456,0.8699735449735456,0.7585324422166514,0.24146755778334864,2,0.0045198735133705065
0.42504780469692827,0.8389933166248957,0.2971578251183494,0.7127128933444697,0.0,4,0.8389933166248957,0.8389933166248957,0.7028421748816507,0.2971578251183494,3,0.0
0.38149958228905584,0.7932163742690062,0.28942355889724314,0.8612013366750202,0.0,3,0.7932163742690062,0.7932163742690062,0.7105764411027569,0.28942355889724314,3,0.0
0.3603086419753089,0.7453703703703703,0.28467592592592544,0.9311111111111106,0.0,3,0.7453703703703703,0.7453703703703703,0.7153240740740745,0.28467592592592544,4,0.0
0.3561143599740087,0.7608855472013365,0.36150480367585536,0.9078765432098773,0.0,3,0.7608855472013365,0.7608855472013365,0.6384951963241446,0.36150480367585536,4,0.0
0.3509189640768594,0.7894235588972419,0.32413324979114616,0.8719871901977166,0.0,3,0.7894235588972419,0.7894235588972419,0.6758667502088538,0.32413324979114616,3,0.0
0.3522203657291377,0.8091464773043721,0.2598440545808969,0.8970232989882108,0.0,3,0.8091464773043721,0.8091464773043721,0.7401559454191031,0.2598440545808969,4,0.0
0.3497131718184344,0.8296519075466446,0.255580966304649,0.934866054023949,0.0,3,0.8296519075466446,0.8296519075466446,0.744419033695351,0.255580966304649,4,0.0
0.35653021442495225,0.8101796157059314,0.2729720133667518,0.9202528543581177,0.0,3,0.8101796157059314,0.8101796157059314,0.7270279866332482,0.2729720133667518,4,0.0
0.3301898264178969,0.8119298245614033,0.19039021164021136,0.8687908660540241,0.0,3,0.8119298245614033,0.8119298245614033,0.8096097883597886,0.19039021164021136,3,0.0
0.2941650422352173,0.8423586744639378,0.2356262183235861,0.8278609486679667,0.004775828460038869,3,0.8423586744639378,0.8423586744639378,0.7643737816764139,0.2356262183235861,3,0.004775828460038869
0.31115705931495496,0.8037259816207186,0.2876002506265668,0.8584271790587571,0.018185578839041993,3,0.8037259816207186,0.8037259816207186,0.7123997493734332,0.2876002506265668,3,0.018185578839041993
0.26805393112410864,0.7822110832637142,0.2588290169869104,0.8858043256288881,0.0,2,0.7822110832637142,0.7822110832637142,0.7411709830130896,0.2588290169869104,4,0.0
0.20094866796621141,0.8149262043998887,0.37760407964355225,0.7938826696370564,0.0,2,0.8149262043998887,0.8149262043998887,0.6223959203564478,0.37760407964355225,3,0.0
0.31940685045948214,0.7682706766917295,0.5384972848788631,0.5822289055973289,0.0,3,0.7682706766917295,0.7682706766917295,0.46150271512113694,0.5384972848788631,2,0.0
0.27000278473962874,0.701008075744919,0.5987830687830685,0.4479318667037976,0.0,2,0.701008075744919,0.701008075744919,0.40121693121693147,0.5987830687830685,2,0.0
0.1959301030353657,0.6883500417710949,0.5160007658033992,0.4336650886475444,0.0,2,0.6883500417710949,0.6883500417710949,0.48399923419660085,0.5160007658033992,2,0.0
0.18529239766081923,0.6993859649122803,0.477587719298245,0.47169980506822584,0.0,2,0.6993859649122803,0.6993859649122803,0.522412280701755,0.477587719298245,2,0.0
0.16965933351898296,0.6745377332219435,0.5033862433862432,0.5147635756056799,0.04783536658377625,2,0.6745377332219435,0.6745377332219435,0.49661375661375684,0.5033862433862432,2,0.04783536658377625
0.12093984962405888,0.7138735728209427,0.48279796714007367,0.5376058665181477,0.0,1,0.7138735728209427,0.7138735728209427,0.5172020328599263,0.48279796714007367,2,0.0
0.11901420217209699,0.7126065162907266,0.4159064327485383,0.5143252575884156,0.0,1,0.7126065162907266,0.7126065162907266,0.5840935672514618,0.4159064327485383,2,0.0
0.13099879327949474,0.7352130325814534,0.35291353383458707,0.5702001299545147,0.0628539361054709,1,0.7352130325814534,0.7352130325814534,0.647086466165413,0.35291353383458707,2,0.0628539361054709
0.11644620811287203,0.8056349206349196,0.26051587301587265,0.5800564373897731,0.01196721375066047,1,0.8056349206349196,0.8056349206349196,0.7394841269841274,0.26051587301587265,2,0.01196721375066047
0.2548677248677236,0.8364411027568925,0.3597545948203811,0.42193706488443583,0.07254010027668745,2,0.8364411027568925,0.8364411027568925,0.6402454051796189,0.3597545948203811,2,0.07254010027668745
